manufacturer,part_number,title,shape,outer_diameter_mm,clear_aperture_mm,effective_focal_length_mm,back_focal_length_mm,coating,wavelength_min_nm,wavelength_max_nm,reference_wavelength_nm,designable,r1_mm,r2_mm,r3_mm,glass1,glass2,ct1_mm,ct2_mm,source_file,source_sheet,source_row,source_sha256,imported_at
Edmund Optics,47-353,TS 平凸レンズ 25 x 175 VIS 0°,plano_convex,25.0,24.0,175.0,172.85,VIS 0° (425-675nm),425.0,675.0,,1,90.47,,,N-BK7,,3.5,,VIS-0-Coated-Plano-Convex-PCX-Lenses (2).xlsx,EO_2537,174,0497fb07d22d8e1d9c87c6088d733ef8f25480109b030c1d1dbeeb0198553764,2026-08-12T16:25:48.722572+00:00
Edmund Optics,47-356,TS 平凸レンズ 25 x 500 VIS 0°,plano_convex,25.0,24.0,500.0,497.89,VIS 0° (425-675nm),425.0,675.0,,1,258.4,,,N-BK7,,3.2,,VIS-0-Coated-Plano-Convex-PCX-Lenses (2).xlsx,EO_2537,179,0497fb07d22d8e1d9c87c6088d733ef8f25480109b030c1d1dbeeb0198553764,2026-08-12T16:25:48.722572+00:00
Edmund Optics,47-357,TS 平凸レンズ 25 x 750 VIS 0°,plano_convex,25.0,24.0,750.0,747.89,VIS 0° (425-675nm),425.0,675.0,,1,387.6,,,N-BK7,,3.2,,VIS-0-Coated-Plano-Convex-PCX-Lenses (2).xlsx,EO_2537,180,0497fb07d22d8e1d9c87c6088d733ef8f25480109b030c1d1dbeeb0198553764,2026-08-12T16:25:48.722572+00:00
Edmund Optics,47-358,TS 両凸レンズ 12 x 12 VIS 0°,double_convex,12.0,11.0,12.0,10.79,VIS 0° (425-675nm),425.0,675.0,587.6,1,15.34,-15.34,,N-SF5,,3.85,,VIS-0-Coated-Double-Convex-DCX-Lenses (2).xlsx,EO_2538,34,cb466b524f464c7ffdace4dc1ea14ba24469dc445b22a90800d1bdd5d0901a4f,2026-08-12T16:25:48.722572+00:00
Edmund Optics,47-359,TS 両凸レンズ 12 x 18 VIS 0°,double_convex,12.0,11.0,18.0,16.81,VIS 0° (425-675nm),425.0,675.0,587.6,1,18.01,-18.01,,N-BK7,,3.48,,VIS-0-Coated-Double-Convex-DCX-Lenses (2).xlsx,EO_2538,35,cb466b524f464c7ffdace4dc1ea14ba24469dc445b22a90800d1bdd5d0901a4f,2026-08-12T16:25:48.722572+00:00
Edmund Optics,47-361,TS 両凸レンズ 12 x 30 VIS 0°,double_convex,12.0,11.0,30.0,28.75,VIS 0° (425-675nm),425.0,675.0,587.6,1,30.36,-30.36,,N-BK7,,3.7,,VIS-0-Coated-Double-Convex-DCX-Lenses (2).xlsx,EO_2538,37,cb466b524f464c7ffdace4dc1ea14ba24469dc445b22a90800d1bdd5d0901a4f,2026-08-12T16:25:48.722572+00:00
Edmund Optics,47-362,TS 両凸レンズ 12 x 36 VIS 0°,double_convex,12.0,11.0,36.0,34.9,VIS 0° (425-675nm),425.0,675.0,587.6,1,36.65,-36.65,,N-BK7,,3.3,,VIS-0-Coated-Double-Convex-DCX-Lenses (2).xlsx,EO_2538,38,cb466b524f464c7ffdace4dc1ea14ba24469dc445b22a90800d1bdd5d0901a4f,2026-08-12T16:25:48.722572+00:00
Edmund Optics,47-363,TS 両凸レンズ 12 x 48 VIS 0°,double_convex,12.0,11.0,48.0,47.09,VIS 0° (425-675nm),425.0,675.0,587.6,1,49.14,-49.14,,N-BK7,,2.74,,VIS-0-Coated-Double-Convex-DCX-Lenses (2).xlsx,EO_2538,39,cb466b524f464c7ffdace4dc1ea14ba24469dc445b22a90800d1bdd5d0901a4f,2026-08-12T16:25:48.722572+00:00
Edmund Optics,47-364,TS 両凸レンズ 12 x 72 VIS 0°,double_convex,12.0,11.0,72.0,71.07,VIS 0° (425-675nm),425.0,675.0,587.6,1,73.97,-73.97,,N-BK7,,2.8,,VIS-0-Coated-Double-Convex-DCX-Lenses (2).xlsx,EO_2538,40,cb466b524f464c7ffdace4dc1ea14ba24469dc445b22a90800d1bdd5d0901a4f,2026-08-12T16:25:48.722572+00:00
Edmund Optics,47-365,TS 両凸レンズ 25 x 25 VIS 0°,double_convex,25.0,24.0,25.0,22.47,VIS 0° (425-675nm),425.0,675.0,587.6,1,31.94,-31.94,,N-SF5,,8.0,,VIS-0-Coated-Double-Convex-DCX-Lenses (2).xlsx,EO_2538,59,cb466b524f464c7ffdace4dc1ea14ba24469dc445b22a90800d1bdd5d0901a4f,2026-08-12T16:25:48.722572+00:00
Edmund Optics,47-366,TS 両凸レンズ 25 x 35 VIS 0°,double_convex,25.0,24.0,35.0,32.81,VIS 0° (425-675nm),425.0,675.0,587.6,1,35.09,-35.09,,N-BK7,,6.6,,VIS-0-Coated-Double-Convex-DCX-Lenses (2).xlsx,EO_2538,61,cb466b524f464c7ffdace4dc1ea14ba24469dc445b22a90800d1bdd5d0901a4f,2026-08-12T16:25:48.722572+00:00
Edmund Optics,47-367,TS 両凸レンズ 25 x 40 VIS 0°,double_convex,25.0,24.0,40.0,38.21,VIS 0° (425-675nm),425.0,675.0,587.6,1,40.42,-40.42,,N-BK7,,5.3,,VIS-0-Coated-Double-Convex-DCX-Lenses (2).xlsx,EO_2538,62,cb466b524f464c7ffdace4dc1ea14ba24469dc445b22a90800d1bdd5d0901a4f,2026-08-12T16:25:48.722572+00:00
Edmund Optics,47-368,TS 両凸レンズ 25 x 50 VIS 0°,double_convex,25.0,24.0,50.0,48.29,VIS 0° (425-675nm),425.0,675.0,587.6,1,50.8,-50.8,,N-BK7,,5.0,,VIS-0-Coated-Double-Convex-DCX-Lenses (2).xlsx,EO_2538,63,cb466b524f464c7ffdace4dc1ea14ba24469dc445b22a90800d1bdd5d0901a4f,2026-08-12T16:25:48.722572+00:00
Edmund Optics,47-369,TS 両凸レンズ 25 x 75 VIS 0°,double_convex,25.0,24.0,75.0,73.84,VIS 0° (425-675nm),425.0,675.0,587.6,1,76.66,-76.66,,N-BK7,,3.5,,VIS-0-Coated-Double-Convex-DCX-Lenses (2).xlsx,EO_2538,64,cb466b524f464c7ffdace4dc1ea14ba24469dc445b22a90800d1bdd5d0901a4f,2026-08-12T16:25:48.722572+00:00
Edmund Optics,47-370,TS 両凸レンズ 25 x 100 VIS 0°,double_convex,25.0,24.0,100.0,98.95,VIS 0° (425-675nm),425.0,675.0,587.6,1,103.0,-103.0,,N-BK7,,4.0,,VIS-0-Coated-Double-Convex-DCX-Lenses (2).xlsx,EO_2538,65,cb466b524f464c7ffdace4dc1ea14ba24469dc445b22a90800d1bdd5d0901a4f,2026-08-12T16:25:48.722572+00:00
Edmund Optics,47-371,TS 両凸レンズ 25 x 125 VIS 0°,double_convex,25.0,24.0,125.0,123.84,VIS 0° (425-675nm),425.0,675.0,587.6,1,128.65,-128.65,,N-BK7,,3.5,,VIS-0-Coated-Double-Convex-DCX-Lenses (2).xlsx,EO_2538,66,cb466b524f464c7ffdace4dc1ea14ba24469dc445b22a90800d1bdd5d0901a4f,2026-08-12T16:25:48.722572+00:00
Edmund Optics,47-372,TS 両凸レンズ 25 x 150 VIS 0°,double_convex,25.0,24.0,150.0,148.88,VIS 0° (425-675nm),425.0,675.0,587.6,1,154.52,-154.52,,N-BK7,,3.4,,VIS-0-Coated-Double-Convex-DCX-Lenses (2).xlsx,EO_2538,67,cb466b524f464c7ffdace4dc1ea14ba24469dc445b22a90800d1bdd5d0901a4f,2026-08-12T16:25:48.722572+00:00
Edmund Optics,47-373,TS 両凸レンズ 25 x 175 VIS 0°,double_convex,25.0,24.0,175.0,173.94,VIS 0° (425-675nm),425.0,675.0,587.6,1,180.4,-180.4,,N-BK7,,3.2,,VIS-0-Coated-Double-Convex-DCX-Lenses (2).xlsx,EO_2538,68,cb466b524f464c7ffdace4dc1ea14ba24469dc445b22a90800d1bdd5d0901a4f,2026-08-12T16:25:48.722572+00:00
Edmund Optics,47-460,TS 平凸レンズ 6 x 6 VIS 0°,plano_convex,6.0,5.4,6.0,4.6,VIS 0° (425-675nm),425.0,675.0,,1,4.71,,,N-SF11,,2.5,,VIS-0-Coated-Plano-Convex-PCX-Lenses (2).xlsx,EO_2537,40,0497fb07d22d8e1d9c87c6088d733ef8f25480109b030c1d1dbeeb0198553764,2026-08-12T16:25:48.722572+00:00
Edmund Optics,47-461,TS 平凸レンズ 6 x 9 VIS 0°,plano_convex,6.0,5.4,9.0,7.95,VIS 0° (425-675nm),425.0,675.0,,1,6.05,,,N-SF5,,1.75,,VIS-0-Coated-Plano-Convex-PCX-Lenses (2).xlsx,EO_2537,42,0497fb07d22d8e1d9c87c6088d733ef8f25480109b030c1d1dbeeb0198553764,2026-08-12T16:25:48.722572+00:00
Edmund Optics,47-462,TS 平凸レンズ 6 x 12 VIS 0°,plano_convex,6.0,5.4,12.0,10.94,VIS 0° (425-675nm),425.0,675.0,,1,6.2,,,N-BK7,,1.6,,VIS-0-Coated-Plano-Convex-PCX-Lenses (2).xlsx,EO_2537,44,0497fb07d22d8e1d9c87c6088d733ef8f25480109b030c1d1dbeeb0198553764,2026-08-12T16:25:48.722572+00:00
Edmund Optics,47-463,TS 平凸レンズ 6 x 15 VIS 0°,plano_convex,6.0,5.4,15.0,13.68,VIS 0° (425-675nm),425.0,675.0,,1,7.75,,,N-BK7,,2.0,,VIS-0-Coated-Plano-Convex-PCX-Lenses (2).xlsx,EO_2537,45,0497fb07d22d8e1d9c87c6088d733ef8f25480109b030c1d1dbeeb0198553764,2026-08-12T16:25:48.722572+00:00
Edmund Optics,47-464,TS 平凸レンズ 6 x 18 VIS 0°,plano_convex,6.0,5.4,18.0,17.07,VIS 0° (425-675nm),425.0,675.0,,1,9.3,,,N-BK7,,1.42,,VIS-0-Coated-Plano-Convex-PCX-Lenses (2).xlsx,EO_2537,46,0497fb07d22d8e1d9c87c6088d733ef8f25480109b030c1d1dbeeb0198553764,2026-08-12T16:25:48.722572+00:00
Edmund Optics,47-465,TS 平凸レンズ 6 x 21 VIS 0°,plano_convex,6.0,5.4,21.0,20.06,VIS 0° (425-675nm),425.0,675.0,,1,10.85,,,N-BK7,,1.42,,VIS-0-Coated-Plano-Convex-PCX-Lenses (2).xlsx,EO_2537,48,0497fb07d22d8e1d9c87c6088d733ef8f25480109b030c1d1dbeeb0198553764,2026-08-12T16:25:48.722572+00:00
Edmund Optics,47-466,TS 平凸レンズ 6 x 24 VIS 0°,plano_convex,6.0,5.4,24.0,23.01,VIS 0° (425-675nm),425.0,675.0,,1,12.4,,,N-BK7,,1.5,,VIS-0-Coated-Plano-Convex-PCX-Lenses (2).xlsx,EO_2537,49,0497fb07d22d8e1d9c87c6088d733ef8f25480109b030c1d1dbeeb0198553764,2026-08-12T16:25:48.722572+00:00
Edmund Optics,47-467,TS 平凸レンズ 6 x 30 VIS 0°,plano_convex,6.0,5.4,30.0,29.14,VIS 0° (425-675nm),425.0,675.0,,1,15.5,,,N-BK7,,1.3,,VIS-0-Coated-Plano-Convex-PCX-Lenses (2).xlsx,EO_2537,51,0497fb07d22d8e1d9c87c6088d733ef8f25480109b030c1d1dbeeb0198553764,2026-08-12T16:25:48.722572+00:00
Edmund Optics,47-468,TS 平凸レンズ 6 x 36 VIS 0°,plano_convex,6.0,5.4,36.0,34.95,VIS 0° (425-675nm),425.0,675.0,,1,18.61,,,N-BK7,,1.6,,VIS-0-Coated-Plano-Convex-PCX-Lenses (2).xlsx,EO_2537,52,0497fb07d22d8e1d9c87c6088d733ef8f25480109b030c1d1dbeeb0198553764,2026-08-12T16:25:48.722572+00:00
Edmund Optics,47-469,TS 平凸レンズ 6 x 48 VIS 0°,plano_convex,6.0,5.4,48.0,46.95,VIS 0° (425-675nm),425.0,675.0,,1,24.81,,,N-BK7,,1.6,,VIS-0-Coated-Plano-Convex-PCX-Lenses (2).xlsx,EO_2537,53,0497fb07d22d8e1d9c87c6088d733ef8f25480109b030c1d1dbeeb0198553764,2026-08-12T16:25:48.722572+00:00
Edmund Optics,47-470,TS 平凸レンズ 6 x 72 VIS 0°,plano_convex,6.0,5.4,72.0,70.97,VIS 0° (425-675nm),425.0,675.0,,1,37.22,,,N-BK7,,1.6,,VIS-0-Coated-Plano-Convex-PCX-Lenses (2).xlsx,EO_2537,55,0497fb07d22d8e1d9c87c6088d733ef8f25480109b030c1d1dbeeb0198553764,2026-08-12T16:25:48.722572+00:00
Edmund Optics,47-471,TS 平凸レンズ 9 x 9 VIS 0°,plano_convex,9.0,8.1,9.0,7.32,VIS 0° (425-675nm),425.0,675.0,,1,7.06,,,N-SF11,,3.0,,VIS-0-Coated-Plano-Convex-PCX-Lenses (2).xlsx,EO_2537,62,0497fb07d22d8e1d9c87c6088d733ef8f25480109b030c1d1dbeeb0198553764,2026-08-12T16:25:48.722572+00:00
Edmund Optics,47-472,TS 平凸レンズ 9 x 13.5 VIS 0°,plano_convex,9.0,8.1,13.5,11.94,VIS 0° (425-675nm),425.0,675.0,,1,9.09,,,N-SF5,,2.6,,VIS-0-Coated-Plano-Convex-PCX-Lenses (2).xlsx,EO_2537,65,0497fb07d22d8e1d9c87c6088d733ef8f25480109b030c1d1dbeeb0198553764,2026-08-12T16:25:48.722572+00:00
Edmund Optics,47-473,TS 平凸レンズ 9 x 18 VIS 0°,plano_convex,9.0,8.1,18.0,16.41,VIS 0° (425-675nm),425.0,675.0,,1,9.32,,,N-BK7,,2.41,,VIS-0-Coated-Plano-Convex-PCX-Lenses (2).xlsx,EO_2537,67,0497fb07d22d8e1d9c87c6088d733ef8f25480109b030c1d1dbeeb0198553764,2026-08-12T16:25:48.722572+00:00
Edmund Optics,47-474,TS 平凸レンズ 9 x 22 VIS 0°,plano_convex,9.0,8.1,22.0,20.73,VIS 0° (425-675nm),425.0,675.0,,1,11.37,,,N-BK7,,1.93,,VIS-0-Coated-Plano-Convex-PCX-Lenses (2).xlsx,EO_2537,69,0497fb07d22d8e1d9c87c6088d733ef8f25480109b030c1d1dbeeb0198553764,2026-08-12T16:25:48.722572+00:00
Edmund Optics,47-475,TS 平凸レンズ 9 x 27 VIS 0°,plano_convex,9.0,8.1,27.0,25.34,VIS 0° (425-675nm),425.0,675.0,,1,13.95,,,N-BK7,,2.5,,VIS-0-Coated-Plano-Convex-PCX-Lenses (2).xlsx,EO_2537,71,0497fb07d22d8e1d9c87c6088d733ef8f25480109b030c1d1dbeeb0198553764,2026-08-12T16:25:48.722572+00:00
Edmund Optics,47-476,TS 平凸レンズ 9 x 36 VIS 0°,plano_convex,9.0,8.1,36.0,34.48,VIS 0° (425-675nm),425.0,675.0,,1,18.61,,,N-BK7,,2.3,,VIS-0-Coated-Plano-Convex-PCX-Lenses (2).xlsx,EO_2537,72,0497fb07d22d8e1d9c87c6088d733ef8f25480109b030c1d1dbeeb0198553764,2026-08-12T16:25:48.722572+00:00
Edmund Optics,47-477,TS 平凸レンズ 9 x 45 VIS 0°,plano_convex,9.0,8.1,45.0,43.98,VIS 0° (425-675nm),425.0,675.0,,1,23.26,,,N-BK7,,1.54,,VIS-0-Coated-Plano-Convex-PCX-Lenses (2).xlsx,EO_2537,73,0497fb07d22d8e1d9c87c6088d733ef8f25480109b030c1d1dbeeb0198553764,2026-08-12T16:25:48.722572+00:00
Edmund Optics,47-478,TS 両凸レンズ 6 x 6 VIS 0°,double_convex,6.0,5.4,6.0,5.19,VIS 0° (425-675nm),425.0,675.0,587.6,1,7.59,-7.59,,N-SF5,,2.54,,VIS-0-Coated-Double-Convex-DCX-Lenses (2).xlsx,EO_2538,13,cb466b524f464c7ffdace4dc1ea14ba24469dc445b22a90800d1bdd5d0901a4f,2026-08-12T16:25:48.722572+00:00
Edmund Optics,47-479,TS 両凸レンズ 6 x 9 VIS 0°,double_convex,6.0,5.4,9.0,8.22,VIS 0° (425-675nm),425.0,675.0,587.6,1,8.91,-8.91,,N-BK7,,2.25,,VIS-0-Coated-Double-Convex-DCX-Lenses (2).xlsx,EO_2538,14,cb466b524f464c7ffdace4dc1ea14ba24469dc445b22a90800d1bdd5d0901a4f,2026-08-12T16:25:48.722572+00:00
Edmund Optics,47-480,TS 両凸レンズ 6 x 12 VIS 0°,double_convex,6.0,5.4,12.0,11.18,VIS 0° (425-675nm),425.0,675.0,587.6,1,11.98,-11.98,,N-BK7,,2.4,,VIS-0-Coated-Double-Convex-DCX-Lenses (2).xlsx,EO_2538,15,cb466b524f464c7ffdace4dc1ea14ba24469dc445b22a90800d1bdd5d0901a4f,2026-08-12T16:25:48.722572+00:00
Edmund Optics,47-481,TS 両凸レンズ 6 x 18 VIS 0°,double_convex,6.0,5.4,18.0,17.26,VIS 0° (425-675nm),425.0,675.0,587.6,1,18.22,-18.22,,N-BK7,,2.2,,VIS-0-Coated-Double-Convex-DCX-Lenses (2).xlsx,EO_2538,16,cb466b524f464c7ffdace4dc1ea14ba24469dc445b22a90800d1bdd5d0901a4f,2026-08-12T16:25:48.722572+00:00
Edmund Optics,47-482,TS 両凸レンズ 6 x 24 VIS 0°,double_convex,6.0,5.4,24.0,23.13,VIS 0° (425-675nm),425.0,675.0,587.6,1,24.36,-24.36,,N-BK7,,2.6,,VIS-0-Coated-Double-Convex-DCX-Lenses (2).xlsx,EO_2538,17,cb466b524f464c7ffdace4dc1ea14ba24469dc445b22a90800d1bdd5d0901a4f,2026-08-12T16:25:48.722572+00:00
Edmund Optics,47-483,TS 両凸レンズ 6 x 30 VIS 0°,double_convex,6.0,5.4,30.0,29.23,VIS 0° (425-675nm),425.0,675.0,587.6,1,30.61,-30.61,,N-BK7,,2.3,,VIS-0-Coated-Double-Convex-DCX-Lenses (2).xlsx,EO_2538,18,cb466b524f464c7ffdace4dc1ea14ba24469dc445b22a90800d1bdd5d0901a4f,2026-08-12T16:25:48.722572+00:00
Edmund Optics,47-484,TS 両凸レンズ 6 x 36 VIS 0°,double_convex,6.0,5.4,36.0,35.33,VIS 0° (425-675nm),425.0,675.0,587.6,1,36.87,-36.87,,N-BK7,,2.0,,VIS-0-Coated-Double-Convex-DCX-Lenses (2).xlsx,EO_2538,19,cb466b524f464c7ffdace4dc1ea14ba24469dc445b22a90800d1bdd5d0901a4f,2026-08-12T16:25:48.722572+00:00
Edmund Optics,47-485,TS 両凸レンズ 9 x 9 VIS 0°,double_convex,9.0,8.1,9.0,7.9,VIS 0° (425-675nm),425.0,675.0,587.6,1,11.38,-11.38,,N-SF5,,3.45,,VIS-0-Coated-Double-Convex-DCX-Lenses (2).xlsx,EO_2538,20,cb466b524f464c7ffdace4dc1ea14ba24469dc445b22a90800d1bdd5d0901a4f,2026-08-12T16:25:48.722572+00:00
Edmund Optics,47-486,TS 両凸レンズ 9 x 13.5 VIS 0°,double_convex,9.0,8.1,13.5,12.56,VIS 0° (425-675nm),425.0,675.0,587.6,1,13.46,-13.46,,N-BK7,,2.75,,VIS-0-Coated-Double-Convex-DCX-Lenses (2).xlsx,EO_2538,21,cb466b524f464c7ffdace4dc1ea14ba24469dc445b22a90800d1bdd5d0901a4f,2026-08-12T16:25:48.722572+00:00
Edmund Optics,47-487,TS 両凸レンズ 9 x 18 VIS 0°,double_convex,9.0,8.1,18.0,17.12,VIS 0° (425-675nm),425.0,675.0,587.6,1,18.15,-18.15,,N-BK7,,2.6,,VIS-0-Coated-Double-Convex-DCX-Lenses (2).xlsx,EO_2538,22,cb466b524f464c7ffdace4dc1ea14ba24469dc445b22a90800d1bdd5d0901a4f,2026-08-12T16:25:48.722572+00:00
Edmund Optics,47-488,TS 両凸レンズ 9 x 27 VIS 0°,double_convex,9.0,8.1,27.0,26.08,VIS 0° (425-675nm),425.0,675.0,587.6,1,27.43,-27.43,,N-BK7,,2.74,,VIS-0-Coated-Double-Convex-DCX-Lenses (2).xlsx,EO_2538,23,cb466b524f464c7ffdace4dc1ea14ba24469dc445b22a90800d1bdd5d0901a4f,2026-08-12T16:25:48.722572+00:00
Edmund Optics,47-489,TS 両凸レンズ 9 x 36 VIS 0°,double_convex,9.0,8.1,36.0,35.15,VIS 0° (425-675nm),425.0,675.0,587.6,1,36.77,-36.77,,N-BK7,,2.55,,VIS-0-Coated-Double-Convex-DCX-Lenses (2).xlsx,EO_2538,24,cb466b524f464c7ffdace4dc1ea14ba24469dc445b22a90800d1bdd5d0901a4f,2026-08-12T16:25:48.722572+00:00
Edmund Optics,47-490,TS 両凸レンズ 9 x 45 VIS 0°,double_convex,9.0,8.1,45.0,44.17,VIS 0° (425-675nm),425.0,675.0,587.6,1,46.08,-46.08,,N-BK7,,2.5,,VIS-0-Coated-Double-Convex-DCX-Lenses (2).xlsx,EO_2538,25,cb466b524f464c7ffdace4dc1ea14ba24469dc445b22a90800d1bdd5d0901a4f,2026-08-12T16:25:48.722572+00:00
Edmund Optics,47-633,TS アクロマティックレンズ 25 x 30 VIS 0°,achromatic_doublet,25.0,24.0,30.0,22.23,VIS 0° (425-675nm),425.0,675.0,587.6,1,21.17,-16.08,-118.66,N-BAF10,N-SF10,11.04,3.0,VIS-0-Coated-Achromatic-Lenses (2).xlsx,EO_2684,94,9a52c3d44bd8ad4b44aecf8b4789df8e28d48871c6358bd835e9df86c0847f5b,2026-08-12T16:25:48.722572+00:00
Edmund Optics,47-634,TS アクロマティックレンズ 25 x 35 VIS 0°,achromatic_doublet,25.0,24.0,35.0,27.55,VIS 0° (425-675nm),425.0,675.0,587.6,1,24.47,-16.49,-131.65,S-BAH11,N-SF10,11.0,2.5,VIS-0-Coated-Achromatic-Lenses (2).xlsx,EO_2684,95,9a52c3d44bd8ad4b44aecf8b4789df8e28d48871c6358bd835e9df86c0847f5b,2026-08-12T16:25:48.722572+00:00
Edmund Optics,47-635,TS アクロマティックレンズ 25 x 40 VIS 0°,achromatic_doublet,25.0,24.0,40.0,33.26,VIS 0° (425-675nm),425.0,675.0,587.6,1,27.97,-18.85,-152.94,S-BAH11,N-SF10,9.5,2.5,VIS-0-Coated-Achromatic-Lenses (2).xlsx,EO_2684,96,9a52c3d44bd8ad4b44aecf8b4789df8e28d48871c6358bd835e9df86c0847f5b,2026-08-12T16:25:48.722572+00:00
Edmund Optics,47-636,TS アクロマティックレンズ 25 x 45 VIS 0°,achromatic_doublet,25.0,24.0,45.0,39.28,VIS 0° (425-675nm),425.0,675.0,587.6,1,28.75,-21.38,-82.92,N-SK11,N-SF5,7.89,3.0,VIS-0-Coated-Achromatic-Lenses (2).xlsx,EO_2684,97,9a52c3d44bd8ad4b44aecf8b4789df8e28d48871c6358bd835e9df86c0847f5b,2026-08-12T16:25:48.722572+00:00
Edmund Optics,47-637,TS アクロマティックレンズ 25 x 50 VIS 0°,achromatic_doublet,25.0,24.0,50.0,43.53,VIS 0° (425-675nm),425.0,675.0,587.6,1,34.53,-21.98,-214.63,N-BAF10,N-SF10,9.0,2.5,VIS-0-Coated-Achromatic-Lenses (2).xlsx,EO_2684,98,9a52c3d44bd8ad4b44aecf8b4789df8e28d48871c6358bd835e9df86c0847f5b,2026-08-12T16:25:48.722572+00:00
Edmund Optics,47-638,TS アクロマティックレンズ 25 x 60 VIS 0°,achromatic_doublet,25.0,24.0,60.0,52.23,VIS 0° (425-675nm),425.0,675.0,587.6,1,31.94,-29.95,-1029.79,N-SSK8,N-SF10,9.0,2.4,VIS-0-Coated-Achromatic-Lenses (2).xlsx,EO_2684,99,9a52c3d44bd8ad4b44aecf8b4789df8e28d48871c6358bd835e9df86c0847f5b,2026-08-12T16:25:48.722572+00:00
Edmund Optics,47-639,TS アクロマティックレンズ 25 x 75 VIS 0°,achromatic_doublet,25.0,24.0,75.0,70.39,VIS 0° (425-675nm),425.0,675.0,587.6,1,46.44,-33.77,-95.94,N-BK7,N-SF5,7.0,2.5,VIS-0-Coated-Achromatic-Lenses (2).xlsx,EO_2684,100,9a52c3d44bd8ad4b44aecf8b4789df8e28d48871c6358bd835e9df86c0847f5b,2026-08-12T16:25:48.722572+00:00
Edmund Optics,47-640,TS アクロマティックレンズ 25 x 85 VIS 0°,achromatic_doublet,25.0,24.0,85.0,81.21,VIS 0° (425-675nm),425.0,675.0,587.6,1,55.68,-38.37,-146.45,N-SK11,N-SF5,5.01,3.0,VIS-0-Coated-Achromatic-Lenses (2).xlsx,EO_2684,101,9a52c3d44bd8ad4b44aecf8b4789df8e28d48871c6358bd835e9df86c0847f5b,2026-08-12T16:25:48.722572+00:00
Edmund Optics,47-641,TS アクロマティックレンズ 25 x 100 VIS 0°,achromatic_doublet,25.0,24.0,100.0,95.92,VIS 0° (425-675nm),425.0,675.0,587.6,1,61.47,-44.64,-129.94,N-BK7,N-SF5,6.0,2.5,VIS-0-Coated-Achromatic-Lenses (2).xlsx,EO_2684,102,9a52c3d44bd8ad4b44aecf8b4789df8e28d48871c6358bd835e9df86c0847f5b,2026-08-12T16:25:48.722572+00:00
Edmund Optics,47-642,TS アクロマティックレンズ 25 x 125 VIS 0°,achromatic_doublet,25.0,24.0,125.0,120.89,VIS 0° (425-675nm),425.0,675.0,587.6,1,76.28,-54.55,-162.43,N-BK7,N-SF5,6.0,2.4,VIS-0-Coated-Achromatic-Lenses (2).xlsx,EO_2684,103,9a52c3d44bd8ad4b44aecf8b4789df8e28d48871c6358bd835e9df86c0847f5b,2026-08-12T16:25:48.722572+00:00
Edmund Optics,47-643,TS アクロマティックレンズ 25 x 150 VIS 0°,achromatic_doublet,25.0,24.0,150.0,146.1,VIS 0° (425-675nm),425.0,675.0,587.6,1,91.37,-66.21,-197.71,N-BK7,N-SF5,5.7,2.2,VIS-0-Coated-Achromatic-Lenses (2).xlsx,EO_2684,104,9a52c3d44bd8ad4b44aecf8b4789df8e28d48871c6358bd835e9df86c0847f5b,2026-08-12T16:25:48.722572+00:00
Edmund Optics,47-644,TS アクロマティックレンズ 25 x 175 VIS 0°,achromatic_doublet,25.0,24.0,175.0,170.84,VIS 0° (425-675nm),425.0,675.0,587.6,1,109.16,-79.38,-226.03,N-BK7,N-SF5,6.0,3.0,VIS-0-Coated-Achromatic-Lenses (2).xlsx,EO_2684,106,9a52c3d44bd8ad4b44aecf8b4789df8e28d48871c6358bd835e9df86c0847f5b,2026-08-12T16:25:48.722572+00:00
Edmund Optics,47-645,TS アクロマティックレンズ 25 x 200 VIS 0°,achromatic_doublet,25.0,24.0,200.0,194.14,VIS 0° (425-675nm),425.0,675.0,587.6,1,124.12,-87.26,-253.1,N-BK7,N-SF5,8.5,4.0,VIS-0-Coated-Achromatic-Lenses (2).xlsx,EO_2684,107,9a52c3d44bd8ad4b44aecf8b4789df8e28d48871c6358bd835e9df86c0847f5b,2026-08-12T16:25:48.722572+00:00
Edmund Optics,47-646,TS アクロマティックレンズ 25 x 225 VIS 0°,achromatic_doublet,25.0,24.0,225.0,222.69,VIS 0° (425-675nm),425.0,675.0,587.6,1,139.53,-100.21,-291.32,N-BK7,N-SF5,3.0,2.5,VIS-0-Coated-Achromatic-Lenses (2).xlsx,EO_2684,108,9a52c3d44bd8ad4b44aecf8b4789df8e28d48871c6358bd835e9df86c0847f5b,2026-08-12T16:25:48.722572+00:00
Edmund Optics,47-647,TS アクロマティックレンズ 25 x 250 VIS 0°,achromatic_doublet,25.0,24.0,250.0,246.63,VIS 0° (425-675nm),425.0,675.0,587.6,1,160.73,-105.64,-295.75,N-BK7,N-SF5,5.0,2.5,VIS-0-Coated-Achromatic-Lenses (2).xlsx,EO_2684,109,9a52c3d44bd8ad4b44aecf8b4789df8e28d48871c6358bd835e9df86c0847f5b,2026-08-12T16:25:48.722572+00:00
